districtNew,sectionNew,subsectionNew,landNumberNew,districtOld,sectionOld,subsectionOld,landNumberOld
三峽區,中園,,1000000,三峽區,中埔,,80004
三峽區,中園,,1010000,三峽區,中埔,,120006
三峽區,中園,,1020000,三峽區,中埔,,120001
三峽區,中園,,1040000,三峽區,中埔,,220000
三峽區,中園,,1050000,三峽區,八張,八張,1060002
三峽區,中園,,1060000,三峽區,八張,八張,1060001
三峽區,中園,,1080000,三峽區,中埔,,90003
三峽區,中園,,1090000,三峽區,中埔,,110004
三峽區,中園,,1100000,三峽區,中埔,,110001
三峽區,中園,,1110000,三峽區,中埔,,120012
三峽區,中園,,1120000,三峽區,中埔,,120011
三峽區,中園,,1130000,三峽區,中埔,,120002
三峽區,中園,,1140000,三峽區,中埔,,110003
三峽區,中園,,1150000,三峽區,八張,八張,1160027
三峽區,中園,,1160000,三峽區,中埔,,120007
三峽區,中園,,1170000,三峽區,中埔,,120000
三峽區,中園,,1180000,三峽區,中埔,,120004
三峽區,中園,,1190000,三峽區,中埔,,120005
三峽區,中園,,1200000,三峽區,中埔,,110002
三峽區,中園,,1210000,三峽區,中埔,,100000
三峽區,中園,,1220000,三峽區,中埔,,90004
三峽區,中園,,1230000,三峽區,中埔,,110005
三峽區,中園,,1250000,三峽區,八張,八張,1060000
三峽區,中園,,1270000,三峽區,中埔,,220001
三峽區,中園,,1280000,三峽區,中埔,,250002
三峽區,中園,,1290000,三峽區,中埔,,210000
三峽區,中園,,130000,三峽區,中埔,,20003
三峽區,中園,,1300000,三峽區,中埔,,200001
三峽區,中園,,1320000,三峽區,中埔,,190002
三峽區,中園,,1330000,三峽區,中埔,,200000
三峽區,中園,,1340000,三峽區,中埔,,330004
三峽區,中園,,1350000,三峽區,中埔,,330002
三峽區,中園,,1360000,三峽區,中埔,,350000
三峽區,中園,,1370000,三峽區,中埔,,340000
三峽區,中園,,1380000,三峽區,中埔,,190000
三峽區,中園,,1390000,三峽區,中埔,,190001
三峽區,中園,,140000,三峽區,中埔,,10002
三峽區,中園,,1410000,三峽區,中埔,,120008
三峽區,中園,,1420000,三峽區,中埔,,120010
三峽區,中園,,1430000,三峽區,中埔,,140000
三峽區,中園,,1440000,三峽區,中埔,,180001
三峽區,中園,,1450000,三峽區,中埔,,170001
三峽區,中園,,1460000,三峽區,中埔,,180000
三峽區,中園,,1470000,三峽區,中埔,,170000
三峽區,中園,,1480000,三峽區,中埔,,150000
三峽區,中園,,1490000,三峽區,中埔,,140001
三峽區,中園,,150000,三峽區,八張,八張,800019
三峽區,中園,,1500000,三峽區,中埔,,140002
三峽區,中園,,1510000,三峽區,中埔,,140004
三峽區,中園,,1520000,三峽區,中埔,,140003
三峽區,中園,,1530000,三峽區,中埔,,140005
三峽區,中園,,1540000,三峽區,中埔,,140006
三峽區,中園,,1550000,三峽區,中埔,,350001
三峽區,中園,,1560000,三峽區,中埔,,140008
三峽區,中園,,1570000,三峽區,中埔,,140007
三峽區,中園,,1580000,三峽區,中埔,,160000
三峽區,中園,,1590000,三峽區,中埔,,380001
三峽區,中園,,160000,三峽區,中埔,,20002
三峽區,中園,,1600000,三峽區,中埔,,380002
三峽區,中園,,1610000,三峽區,中埔,,390003
三峽區,中園,,1620000,三峽區,中埔,,380000
三峽區,中園,,1630000,三峽區,中埔,,390004
三峽區,中園,,1640000,三峽區,中埔,,390001
三峽區,中園,,1650000,三峽區,中埔,,170003
三峽區,中園,,1660000,三峽區,中埔,,170002
三峽區,中園,,1670000,三峽區,中埔,,160001
三峽區,中園,,1680000,三峽區,中埔,,400002
三峽區,中園,,1690000,三峽區,中埔,,440006
三峽區,中園,,170000,三峽區,八張,八張,800003
三峽區,中園,,1700000,三峽區,中埔,,400000
三峽區,中園,,1710000,三峽區,中埔,,160002
三峽區,中園,,1720000,三峽區,中埔,,440001
三峽區,中園,,1740000,三峽區,中埔,,440002
三峽區,中園,,1750000,三峽區,中埔,,440003
三峽區,中園,,1760000,三峽區,中埔,,440004
三峽區,中園,,1770000,三峽區,中埔,,440005
三峽區,中園,,1780000,三峽區,中埔,,440009
三峽區,中園,,1790000,三峽區,中埔,,450000
三峽區,中園,,180000,三峽區,中埔,,60002
三峽區,中園,,1800000,三峽區,中埔,,430011
三峽區,中園,,1810000,三峽區,中埔,,450002
三峽區,中園,,1820000,三峽區,中埔,,450001
三峽區,中園,,1830000,三峽區,中埔,,460000
三峽區,中園,,1840000,三峽區,中埔,,460001
三峽區,中園,,1860000,三峽區,中埔,,480000
三峽區,中園,,1870000,三峽區,中埔,,490000
三峽區,中園,,1880000,三峽區,中埔,,500000
三峽區,中園,,1890000,三峽區,中埔,,510000
三峽區,中園,,190000,三峽區,中埔,,30000
三峽區,中園,,1900000,三峽區,中埔,,520004
三峽區,中園,,1910000,三峽區,中埔,,520003
三峽區,中園,,1930000,三峽區,中埔,,520001
三峽區,中園,,1940000,三峽區,中埔,,520000
三峽區,中園,,1950000,三峽區,中埔,,530001
三峽區,中園,,1960000,三峽區,中埔,,400001
三峽區,中園,,1970000,三峽區,中埔,,530002
三峽區,中園,,1980000,三峽區,中埔,,470005
三峽區,中園,,1990000,三峽區,中埔,,470004
三峽區,中園,,200000,三峽區,中埔,,40001
三峽區,中園,,2000000,三峽區,中埔,,460002
三峽區,中園,,2010000,三峽區,中埔,,470000
三峽區,中園,,2030000,三峽區,中埔,,520005
三峽區,中園,,2040000,三峽區,中埔,,520002
三峽區,中園,,2050000,三峽區,中埔,,530003
三峽區,中園,,2060000,三峽區,中埔,,550000
三峽區,中園,,2070000,三峽區,中埔,,470003
三峽區,中園,,2080000,三峽區,中埔,,560000
三峽區,中園,,2090000,三峽區,中埔,,640029
三峽區,中園,,210000,三峽區,中埔,,50005
三峽區,中園,,2100000,三峽區,中埔,,640028
三峽區,中園,,2110000,三峽區,中埔,,640027
三峽區,中園,,2120000,三峽區,中埔,,560001
三峽區,中園,,2130000,三峽區,中埔,,560002
三峽區,中園,,2140000,三峽區,中埔,,530000
三峽區,中園,,2150000,三峽區,中埔,,570000
三峽區,中園,,2160000,三峽區,中埔,,610001
三峽區,中園,,2170000,三峽區,中埔,,610003
三峽區,中園,,2180000,三峽區,中埔,,760002
三峽區,中園,,2190000,三峽區,中埔,,590000
三峽區,中園,,220000,三峽區,中埔,,50001
三峽區,中園,,2200000,三峽區,中埔,,580000
三峽區,中園,,2210000,三峽區,中埔,,600000
三峽區,中園,,2220000,三峽區,中埔,,610000
三峽區,中園,,2230000,三峽區,中埔,,620000
三峽區,中園,,2240000,三峽區,中埔,,430008
三峽區,中園,,2260000,三峽區,中埔,,640034
三峽區,中園,,230000,三峽區,中埔,,50007
三峽區,中園,,2320000,三峽區,中埔,,630001
三峽區,中園,,2330000,三峽區,中埔,,760003
三峽區,中園,,2340000,三峽區,中埔,,780001
三峽區,中園,,2350000,三峽區,中埔,,640000
三峽區,中園,,2360000,三峽區,中埔,,780002
三峽區,中園,,2380000,三峽區,中埔,,760001
三峽區,中園,,2390000,三峽區,中埔,,770003
三峽區,中園,,240000,三峽區,中埔,,50000
三峽區,中園,,2400000,三峽區,中埔,,670000
三峽區,中園,,2410000,三峽區,中埔,,640025
三峽區,中園,,2420000,三峽區,中埔,,760005
三峽區,中園,,2430000,三峽區,中埔,,640026
三峽區,中園,,2440000,三峽區,中埔,,790002
三峽區,中園,,2450000,三峽區,中埔,,790006
三峽區,中園,,2460000,三峽區,中埔,,640001
三峽區,中園,,2470000,三峽區,中埔,,640002
三峽區,中園,,2480000,三峽區,中埔,,640003
三峽區,中園,,2490000,三峽區,中埔,,640004
三峽區,中園,,250000,三峽區,中埔,,50002
三峽區,中園,,2500000,三峽區,中埔,,640005
三峽區,中園,,2510000,三峽區,中埔,,640006
三峽區,中園,,2520000,三峽區,中埔,,640007
三峽區,中園,,2530000,三峽區,中埔,,640008
三峽區,中園,,2550000,三峽區,中埔,,630016
三峽區,中園,,2560000,三峽區,中埔,,640009
三峽區,中園,,2570000,三峽區,中埔,,640010
三峽區,中園,,2580000,三峽區,中埔,,640011
三峽區,中園,,2590000,三峽區,中埔,,640012
三峽區,中園,,260000,三峽區,中埔,,50003
三峽區,中園,,2600000,三峽區,中埔,,640013
三峽區,中園,,2610000,三峽區,中埔,,640014
三峽區,中園,,2620000,三峽區,中埔,,640015
三峽區,中園,,2630000,三峽區,中埔,,670012
三峽區,中園,,2640000,三峽區,中埔,,640016
三峽區,中園,,2650000,三峽區,中埔,,640017
三峽區,中園,,2660000,三峽區,中埔,,640018
三峽區,中園,,2670000,三峽區,中埔,,640035
三峽區,中園,,2680000,三峽區,中埔,,670009
三峽區,中園,,2690000,三峽區,中埔,,640019
三峽區,中園,,270000,三峽區,中埔,,50008
三峽區,中園,,2700000,三峽區,中埔,,640020
三峽區,中園,,2710000,三峽區,中埔,,640021
三峽區,中園,,2720000,三峽區,中埔,,640022
三峽區,中園,,2730000,三峽區,中埔,,640023
三峽區,中園,,2740000,三峽區,中埔,,630000
三峽區,中園,,2750000,三峽區,中埔,,630004
三峽區,中園,,2760000,三峽區,中埔,,640031
三峽區,中園,,2770000,三峽區,中埔,,640032
三峽區,中園,,2780000,三峽區,中埔,,640033
三峽區,中園,,2790000,三峽區,中埔,,630005
三峽區,中園,,280000,三峽區,中埔,,50004
三峽區,中園,,2800000,三峽區,中埔,,630006
三峽區,中園,,2810000,三峽區,中埔,,630007
三峽區,中園,,2820000,三峽區,中埔,,630014
三峽區,中園,,2830000,三峽區,中埔,,630008
三峽區,中園,,2840000,三峽區,中埔,,630013
三峽區,中園,,2850000,三峽區,中埔,,630012
三峽區,中園,,2860000,三峽區,中埔,,670011
三峽區,中園,,2870000,三峽區,中埔,,630011
三峽區,中園,,2880000,三峽區,中埔,,670010
三峽區,中園,,2890000,三峽區,中埔,,630010
三峽區,中園,,290000,三峽區,中埔,,50009
三峽區,中園,,2900000,三峽區,中埔,,630009
三峽區,中園,,2910000,三峽區,中埔,,670008
三峽區,中園,,2920000,三峽區,中埔,,670007
三峽區,中園,,2930000,三峽區,中埔,,670006
三峽區,中園,,2940000,三峽區,中埔,,770009
三峽區,中園,,2950000,三峽區,中埔,,640030
三峽區,中園,,2960000,三峽區,中埔,,770008
三峽區,中園,,2970000,三峽區,中埔,,670002
三峽區,中園,,2980000,三峽區,中埔,,630003
三峽區,中園,,2990000,三峽區,中埔,,670004
三峽區,中園,,30000,三峽區,八張,八張,800006
三峽區,中園,,300000,三峽區,中埔,,60008
三峽區,中園,,3000000,三峽區,中埔,,670001
三峽區,中園,,3010000,三峽區,中埔,,770002
三峽區,中園,,3030000,三峽區,中埔,,800001
三峽區,中園,,3040000,三峽區,中埔,,770011
三峽區,中園,,3050000,三峽區,中埔,,770010
三峽區,中園,,3060000,三峽區,八張,八張,1160032
三峽區,中園,,3080000,三峽區,中埔,,120003
三峽區,中園,,3090000,三峽區,中埔,,120013
三峽區,中園,,310000,三峽區,中埔,,60009
三峽區,中園,,3100000,三峽區,中埔,,140009
三峽區,中園,,3110000,三峽區,中埔,,150001
三峽區,中園,,3120000,三峽區,中埔,,160003
三峽區,中園,,3130000,三峽區,八張,八張,1210067
三峽區,中園,,3140000,三峽區,中埔,,400003
三峽區,中園,,3160000,三峽區,中埔,,940002
三峽區,中園,,3170000,三峽區,中埔,,940003
三峽區,中園,,3180000,三峽區,中埔,,950003
三峽區,中園,,3190000,三峽區,中埔,,960001
三峽區,中園,,320000,三峽區,中埔,,60003
三峽區,中園,,3200000,三峽區,中埔,,970001
三峽區,中園,,3210000,三峽區,中埔,,1000003
三峽區,中園,,3220000,三峽區,中埔,,1090002
三峽區,中園,,3230000,三峽區,中埔,,1100001
三峽區,中園,,3240000,三峽區,中埔,,1110001
三峽區,中園,,3250000,三峽區,八張,八張,1160030
三峽區,中園,,3260000,三峽區,八張,八張,1160002
三峽區,中園,,3270000,三峽區,八張,八張,1160003
三峽區,中園,,3280000,三峽區,八張,八張,1160004
三峽區,中園,,3290000,三峽區,八張,八張,1160005
三峽區,中園,,330000,三峽區,中埔,,280001
三峽區,中園,,3300000,三峽區,八張,八張,1160006
三峽區,中園,,3310000,三峽區,八張,八張,1160007
三峽區,中園,,3320000,三峽區,八張,八張,1210024
三峽區,中園,,3330000,三峽區,八張,八張,1210025
三峽區,中園,,3340000,三峽區,八張,八張,1210026
三峽區,中園,,3350000,三峽區,八張,八張,1210027
三峽區,中園,,3360000,三峽區,八張,八張,1210028
三峽區,中園,,3370000,三峽區,八張,八張,1210029
三峽區,中園,,3380000,三峽區,八張,八張,1160008
三峽區,中園,,3390000,三峽區,八張,八張,1160009
三峽區,中園,,340000,三峽區,中埔,,280002
三峽區,中園,,3400000,三峽區,八張,八張,1160010
三峽區,中園,,3410000,三峽區,八張,八張,1160011
三峽區,中園,,3420000,三峽區,八張,八張,1160012
三峽區,中園,,3430000,三峽區,八張,八張,1160013
三峽區,中園,,3440000,三峽區,八張,八張,1160014
三峽區,中園,,3450000,三峽區,八張,八張,1210032
三峽區,中園,,3460000,三峽區,八張,八張,1210033
三峽區,中園,,3470000,三峽區,八張,八張,1210034
三峽區,中園,,3480000,三峽區,八張,八張,1210035
三峽區,中園,,3490000,三峽區,八張,八張,1210036
三峽區,中園,,350000,三峽區,中埔,,60004
三峽區,中園,,3500000,三峽區,八張,八張,1230005
三峽區,中園,,3510000,三峽區,中埔,,940000
三峽區,中園,,3520000,三峽區,中埔,,940001
三峽區,中園,,3530000,三峽區,中埔,,950000
三峽區,中園,,3540000,三峽區,中埔,,990000
三峽區,中園,,3550000,三峽區,八張,八張,1210001
三峽區,中園,,3560000,三峽區,中埔,,950001
三峽區,中園,,3570000,三峽區,中埔,,960002
三峽區,中園,,3580000,三峽區,中埔,,960000
三峽區,中園,,3590000,三峽區,中埔,,950002
三峽區,中園,,360000,三峽區,八張,八張,800012
三峽區,中園,,3600000,三峽區,中埔,,980001
三峽區,中園,,3610000,三峽區,中埔,,980000
三峽區,中園,,3620000,三峽區,中埔,,990002
三峽區,中園,,3630000,三峽區,八張,八張,1210069
三峽區,中園,,3640000,三峽區,八張,八張,1210070
三峽區,中園,,3650000,三峽區,八張,八張,1210071
三峽區,中園,,3660000,三峽區,八張,八張,1210072
三峽區,中園,,3670000,三峽區,八張,八張,1210073
三峽區,中園,,3680000,三峽區,八張,八張,1210074
三峽區,中園,,3690000,三峽區,八張,八張,1210075
三峽區,中園,,370000,三峽區,中埔,,290000
三峽區,中園,,3700000,三峽區,八張,八張,1210076
三峽區,中園,,3710000,三峽區,八張,八張,1210077
三峽區,中園,,3720000,三峽區,八張,八張,1210078
三峽區,中園,,3730000,三峽區,中埔,,990001
三峽區,中園,,3740000,三峽區,中埔,,1020000
三峽區,中園,,3750000,三峽區,中埔,,1000002
三峽區,中園,,3760000,三峽區,中埔,,1020001
三峽區,中園,,3770000,三峽區,中埔,,990003
三峽區,中園,,3780000,三峽區,中埔,,970000
三峽區,中園,,3790000,三峽區,中埔,,1160001
三峽區,中園,,380000,三峽區,中埔,,290001
三峽區,中園,,3800000,三峽區,中埔,,1000001
三峽區,中園,,3810000,三峽區,中埔,,1000000
三峽區,中園,,3820000,三峽區,中埔,,1000004
三峽區,中園,,3830000,三峽區,中埔,,1080002
三峽區,中園,,3840000,三峽區,中埔,,1020002
三峽區,中園,,3850000,三峽區,中埔,,1010000
三峽區,中園,,3860000,三峽區,中埔,,1090000
三峽區,中園,,3870000,三峽區,中埔,,1100000
三峽區,中園,,3880000,三峽區,中埔,,1090001
三峽區,中園,,3890000,三峽區,中埔,,1080000
三峽區,中園,,390000,三峽區,中埔,,280000
三峽區,中園,,3910000,三峽區,中埔,,1070000
三峽區,中園,,3920000,三峽區,中埔,,1060001
三峽區,中園,,3930000,三峽區,中埔,,1030000
三峽區,中園,,3940000,三峽區,中埔,,1040000
三峽區,中園,,3950000,三峽區,中埔,,1030001
三峽區,中園,,3960000,三峽區,中埔,,1040001
三峽區,中園,,3970000,三峽區,中埔,,1030002
三峽區,中園,,3980000,三峽區,中埔,,1050003
三峽區,中園,,3990000,三峽區,中埔,,1050000
三峽區,中園,,40000,三峽區,中埔,,60007
三峽區,中園,,400000,三峽區,中埔,,310000
三峽區,中園,,4000000,三峽區,八張,八張,1230002
三峽區,中園,,4010000,三峽區,中埔,,1110000
三峽區,中園,,4020000,三峽區,中埔,,1110002
三峽區,中園,,4030000,三峽區,中埔,,1100002
三峽區,中園,,4040000,三峽區,中埔,,630002
三峽區,中園,,4050000,三峽區,中埔,,1090003
三峽區,中園,,4060000,三峽區,中埔,,1080001
三峽區,中園,,4070000,三峽區,中埔,,1070001
三峽區,中園,,4080000,三峽區,中埔,,1080003
三峽區,中園,,4090000,三峽區,中埔,,1070003
三峽區,中園,,410000,三峽區,中埔,,300000
三峽區,中園,,4100000,三峽區,中埔,,1060002
三峽區,中園,,4110000,三峽區,中埔,,1050001
三峽區,中園,,4120000,三峽區,八張,八張,1230007
三峽區,中園,,4130000,三峽區,八張,八張,1240014
三峽區,中園,,4140000,三峽區,中埔,,1120001
三峽區,中園,,4150000,三峽區,中埔,,1130001
三峽區,中園,,4160000,三峽區,中埔,,1220002
三峽區,中園,,4180000,三峽區,中埔,,1230001
三峽區,中園,,4190000,三峽區,中埔,,1240009
三峽區,中園,,420000,三峽區,中埔,,320000
三峽區,中園,,4210000,三峽區,中埔,,600001
三峽區,中園,,4220000,三峽區,中埔,,610002
三峽區,中園,,4230000,三峽區,中埔,,620001
三峽區,中園,,4250000,三峽區,中埔,,630015
三峽區,中園,,4260000,三峽區,中埔,,1240002
三峽區,中園,,4270000,三峽區,中埔,,1250001
三峽區,中園,,4280000,三峽區,中埔,,1250002
三峽區,中園,,4290000,三峽區,中埔,,1260001
三峽區,中園,,4300000,三峽區,中埔,,1270001
三峽區,中園,,4310000,三峽區,中埔,,1120002
三峽區,中園,,4320000,三峽區,中埔,,1120000
三峽區,中園,,4330000,三峽區,中埔,,1120003
三峽區,中園,,4340000,三峽區,中埔,,1120004
三峽區,中園,,4350000,三峽區,中埔,,1130000
三峽區,中園,,4360000,三峽區,中埔,,1120005
三峽區,中園,,4370000,三峽區,中埔,,1120006
三峽區,中園,,4380000,三峽區,中埔,,1120007
三峽區,中園,,4390000,三峽區,中埔,,1120008
三峽區,中園,,440000,三峽區,中埔,,410000
三峽區,中園,,4400000,三峽區,中埔,,1120009
三峽區,中園,,4410000,三峽區,中埔,,1120010
三峽區,中園,,4430000,三峽區,中埔,,1090004
三峽區,中園,,4440000,三峽區,中埔,,1160000
三峽區,中園,,4450000,三峽區,中埔,,1210000
三峽區,中園,,4460000,三峽區,中埔,,1200000
三峽區,中園,,4470000,三峽區,中埔,,1190000
三峽區,中園,,4480000,三峽區,中埔,,1390000
三峽區,中園,,4490000,三峽區,中埔,,1180001
三峽區,中園,,450000,三峽區,中埔,,420000
三峽區,中園,,4500000,三峽區,中埔,,1170000
三峽區,中園,,4510000,三峽區,中埔,,1160002
三峽區,中園,,4520000,三峽區,中埔,,1170001
三峽區,中園,,4530000,三峽區,中埔,,1180000
三峽區,中園,,4540000,三峽區,中埔,,1190001
三峽區,中園,,4550000,三峽區,中埔,,1070002
三峽區,中園,,4560000,三峽區,中埔,,1070004
三峽區,中園,,4570000,三峽區,中埔,,1060003
三峽區,中園,,4580000,三峽區,中埔,,1060000
三峽區,中園,,460000,三峽區,中埔,,420002
三峽區,中園,,4600000,三峽區,中埔,,1300000
三峽區,中園,,4610000,三峽區,中埔,,1300007
三峽區,中園,,4620000,三峽區,八張,八張,1230008
三峽區,中園,,4630000,三峽區,八張,八張,1230010
三峽區,中園,,4640000,三峽區,中埔,,1370001
三峽區,中園,,4650000,三峽區,中埔,,1370007
三峽區,中園,,4660000,三峽區,中埔,,1370008
三峽區,中園,,4670000,三峽區,中埔,,1370009
三峽區,中園,,4680000,三峽區,中埔,,1380000
三峽區,中園,,4690000,三峽區,中埔,,1370000
三峽區,中園,,470000,三峽區,中埔,,370000
三峽區,中園,,4700000,三峽區,中埔,,1380005
三峽區,中園,,4710000,三峽區,中埔,,1380009
三峽區,中園,,4720000,三峽區,中埔,,1320000
三峽區,中園,,4730000,三峽區,中埔,,1400000
三峽區,中園,,4740000,三峽區,中埔,,1400020
三峽區,中園,,4750000,三峽區,中埔,,1400021
三峽區,中園,,4760000,三峽區,中埔,,1340000
三峽區,中園,,4770000,三峽區,中埔,,1330000
三峽區,中園,,4780000,三峽區,中埔,,1300008
三峽區,中園,,4790000,三峽區,中埔,,1300009
三峽區,中園,,480000,三峽區,中埔,,360000
三峽區,中園,,4800000,三峽區,中埔,,1300006
三峽區,中園,,4810000,三峽區,中埔,,1300010
三峽區,中園,,4820000,三峽區,中埔,,1300011
三峽區,中園,,4830000,三峽區,中埔,,1330001
三峽區,中園,,4840000,三峽區,中埔,,1350001
三峽區,中園,,4850000,三峽區,中埔,,1360001
三峽區,中園,,4860000,三峽區,中埔,,1400019
三峽區,中園,,4870000,三峽區,中埔,,1400007
三峽區,中園,,4880000,三峽區,中埔,,1410000
三峽區,中園,,4890000,三峽區,中埔,,1410003
三峽區,中園,,490000,三峽區,中埔,,350003
三峽區,中園,,4900000,三峽區,中埔,,1430000
三峽區,中園,,4910000,三峽區,中埔,,1450000
三峽區,中園,,4920000,三峽區,中埔,,1460000
三峽區,中園,,4930000,三峽區,中埔,,1230000
三峽區,中園,,4940000,三峽區,中埔,,1240001
三峽區,中園,,4950000,三峽區,中埔,,1240000
三峽區,中園,,4960000,三峽區,中埔,,1240004
三峽區,中園,,4970000,三峽區,中埔,,1240003
三峽區,中園,,4980000,三峽區,中埔,,1250000
三峽區,中園,,4990000,三峽區,中埔,,1260000
三峽區,中園,,50000,三峽區,八張,八張,800002
三峽區,中園,,500000,三峽區,中埔,,330000
三峽區,中園,,5000000,三峽區,中埔,,1270000
三峽區,中園,,5010000,三峽區,中埔,,1280010
三峽區,中園,,5020000,三峽區,中埔,,1280002
三峽區,中園,,5030000,三峽區,中埔,,1240005
三峽區,中園,,5040000,三峽區,中埔,,1280000
三峽區,中園,,5050000,三峽區,中埔,,1280001
三峽區,中園,,5060000,三峽區,中埔,,1290000
三峽區,中園,,5070000,三峽區,中埔,,1290001
三峽區,中園,,5080000,三峽區,中埔,,1290002
三峽區,中園,,5090000,三峽區,中埔,,1290003
三峽區,中園,,510000,三峽區,中埔,,440000
三峽區,中園,,5100000,三峽區,中埔,,1280009
三峽區,中園,,5110000,三峽區,中埔,,1280006
三峽區,中園,,5120000,三峽區,中埔,,1240008
三峽區,中園,,5130000,三峽區,中埔,,1240007
三峽區,中園,,5140000,三峽區,中埔,,1240006
三峽區,中園,,5150000,三峽區,中埔,,1280003
三峽區,中園,,5160000,三峽區,中埔,,1280004
三峽區,中園,,5170000,三峽區,中埔,,1280007
三峽區,中園,,5180000,三峽區,中埔,,1280008
三峽區,中園,,5190000,三峽區,中埔,,830002
三峽區,中園,,520000,三峽區,中埔,,420001
三峽區,中園,,5200000,三峽區,中埔,,1280005
三峽區,中園,,5220000,三峽區,中埔,,1290004
三峽區,中園,,5260000,三峽區,中埔,,680007
三峽區,中園,,5270000,三峽區,中埔,,680005
三峽區,中園,,5290000,三峽區,中埔,,670013
三峽區,中園,,530000,三峽區,中埔,,430003
三峽區,中園,,5300000,三峽區,中埔,,680006
三峽區,中園,,5310000,三峽區,中埔,,680008
三峽區,中園,,5320000,三峽區,中埔,,680009
三峽區,中園,,5330000,三峽區,中埔,,690002
三峽區,中園,,5340000,三峽區,中埔,,690003
三峽區,中園,,5350000,三峽區,中埔,,670003
三峽區,中園,,5360000,三峽區,中埔,,710010
三峽區,中園,,5390000,三峽區,中埔,,800002
三峽區,中園,,540000,三峽區,中埔,,420003
三峽區,中園,,5400000,三峽區,中埔,,810005
三峽區,中園,,5410000,三峽區,中埔,,810004
三峽區,中園,,5420000,三峽區,中埔,,810000
三峽區,中園,,5440000,三峽區,中埔,,810002
三峽區,中園,,5470000,三峽區,中埔,,710007
三峽區,中園,,5480000,三峽區,中埔,,710001
三峽區,中園,,5490000,三峽區,中埔,,710006
三峽區,中園,,550000,三峽區,中埔,,430009
三峽區,中園,,5500000,三峽區,中埔,,830001
三峽區,中園,,5510000,三峽區,中埔,,720001
三峽區,中園,,5520000,三峽區,中埔,,810003
三峽區,中園,,5530000,三峽區,中埔,,1470021
三峽區,中園,,5540000,三峽區,中埔,,730001
三峽區,中園,,5550000,三峽區,中埔,,690001
三峽區,中園,,5560000,三峽區,中埔,,680000
三峽區,中園,,5570000,三峽區,中埔,,710003
三峽區,中園,,5580000,三峽區,中埔,,1590009
三峽區,中園,,5590000,三峽區,中埔,,680003
三峽區,中園,,560000,三峽區,中埔,,420004
三峽區,中園,,5600000,三峽區,中埔,,710000
三峽區,中園,,5610000,三峽區,中埔,,700001
三峽區,中園,,5620000,三峽區,中埔,,840001
三峽區,中園,,5630000,三峽區,中埔,,840000
三峽區,中園,,5640000,三峽區,中埔,,850003
三峽區,中園,,5650000,三峽區,中埔,,850001
三峽區,中園,,5660000,三峽區,中埔,,860004
三峽區,中園,,5670000,三峽區,中埔,,860002
三峽區,中園,,5680000,三峽區,中埔,,860007
三峽區,中園,,5690000,三峽區,中埔,,860006
三峽區,中園,,570000,三峽區,中埔,,430005
三峽區,中園,,5700000,三峽區,中埔,,860005
三峽區,中園,,5710000,三峽區,中埔,,850002
三峽區,中園,,5730000,三峽區,中埔,,710013
三峽區,中園,,5740000,三峽區,中埔,,710012
三峽區,中園,,5750000,三峽區,中埔,,730003
三峽區,中園,,5760000,三峽區,中埔,,720002
三峽區,中園,,5770000,三峽區,中埔,,730002
三峽區,中園,,5780000,三峽區,中埔,,830000
三峽區,中園,,5790000,三峽區,中埔,,820000
三峽區,中園,,580000,三峽區,中埔,,420005
三峽區,中園,,5800000,三峽區,中埔,,810001
三峽區,中園,,5820000,三峽區,中埔,,1470003
三峽區,中園,,5830000,三峽區,中埔,,1470002
三峽區,中園,,5840000,三峽區,中埔,,1470000
三峽區,中園,,5850000,三峽區,中埔,,1470001
三峽區,中園,,5860000,三峽區,中埔,,1470007
三峽區,中園,,5880000,三峽區,中埔,,1530004
三峽區,中園,,5890000,三峽區,中埔,,1530001
三峽區,中園,,590000,三峽區,中埔,,430006
三峽區,中園,,5900000,三峽區,中埔,,1530000
三峽區,中園,,5920000,三峽區,中埔,,1520000
三峽區,中園,,5940000,三峽區,中埔,,1540001
三峽區,中園,,5950000,三峽區,中埔,,1540007
三峽區,中園,,5960000,三峽區,福德坑,,10001
三峽區,中園,,5970000,三峽區,福德坑,,8800001
三峽區,中園,,5980000,三峽區,福德坑,,8830005
三峽區,中園,,5990000,三峽區,福德坑,,8830002
三峽區,中園,,60000,三峽區,中埔,,10000
三峽區,中園,,600000,三峽區,中埔,,430007
三峽區,中園,,6000000,三峽區,福德坑,,8810000
三峽區,中園,,6010000,三峽區,福德坑,,30000
三峽區,中園,,6020000,三峽區,福德坑,,20000
三峽區,中園,,6040000,三峽區,中埔,,1480000
三峽區,中園,,6050000,三峽區,中埔,,1500000
三峽區,中園,,6060000,三峽區,中埔,,1520004
三峽區,中園,,6070000,三峽區,中埔,,1520005
三峽區,中園,,6080000,三峽區,中埔,,1520003
三峽區,中園,,610000,三峽區,中埔,,420006
三峽區,中園,,6110000,三峽區,中埔,,1530003
三峽區,中園,,6120000,三峽區,中埔,,1470009
三峽區,中園,,6130000,三峽區,中埔,,1530002
三峽區,中園,,6140000,三峽區,中埔,,1470010
三峽區,中園,,6150000,三峽區,中埔,,1470008
三峽區,中園,,6170000,三峽區,中埔,,1520002
三峽區,中園,,6180000,三峽區,中埔,,1520001
三峽區,中園,,6190000,三峽區,福德坑,,10000
三峽區,中園,,620000,三峽區,中埔,,430004
三峽區,中園,,6200000,三峽區,中埔,,1510000
