districtNew,sectionNew,subsectionNew,landNumberNew,districtOld,sectionOld,subsectionOld,landNumberOld
鶯歌區,中正,,8930000,鶯歌區,鶯歌,鶯歌,1070097
鶯歌區,中正,,8930000,鶯歌區,鶯歌,鶯歌,1100062
鶯歌區,中正,,8940000,鶯歌區,鶯歌,鶯歌,1100061
鶯歌區,中正,,8950000,鶯歌區,鶯歌,鶯歌,1100050
鶯歌區,中正,,8960000,鶯歌區,鶯歌,鶯歌,1070032
鶯歌區,中正,,8970000,鶯歌區,鶯歌,鶯歌,1070033
鶯歌區,中正,,8970000,鶯歌區,鶯歌,鶯歌,1070034
鶯歌區,中正,,8970000,鶯歌區,鶯歌,鶯歌,1100019
鶯歌區,中正,,8980000,鶯歌區,鶯歌,鶯歌,1100049
鶯歌區,中正,,8990000,鶯歌區,鶯歌,鶯歌,1100001
鶯歌區,中正,,90000,鶯歌區,鶯歌,牛灶坑,840000
鶯歌區,中正,,90000,鶯歌區,鶯歌,牛灶坑,840022
鶯歌區,中正,,9000000,鶯歌區,鶯歌,鶯歌,1100018
鶯歌區,中正,,9010000,鶯歌區,鶯歌,鶯歌,1070035
鶯歌區,中正,,9010000,鶯歌區,鶯歌,鶯歌,1070036
鶯歌區,中正,,9010000,鶯歌區,鶯歌,鶯歌,1100017
鶯歌區,中正,,9020000,鶯歌區,鶯歌,鶯歌,1100016
鶯歌區,中正,,9030000,鶯歌區,鶯歌,鶯歌,1070037
鶯歌區,中正,,9030000,鶯歌區,鶯歌,鶯歌,1180035
鶯歌區,中正,,9040000,鶯歌區,鶯歌,鶯歌,1070038
鶯歌區,中正,,9040000,鶯歌區,鶯歌,鶯歌,1100015
鶯歌區,中正,,9040000,鶯歌區,鶯歌,鶯歌,1100020
鶯歌區,中正,,9040000,鶯歌區,鶯歌,鶯歌,1180034
鶯歌區,中正,,9050000,鶯歌區,鶯歌,鶯歌,1100014
鶯歌區,中正,,9050000,鶯歌區,鶯歌,鶯歌,1180033
鶯歌區,中正,,9060000,鶯歌區,鶯歌,鶯歌,1090105
鶯歌區,中正,,9070000,鶯歌區,鶯歌,鶯歌,1090103
鶯歌區,中正,,9080000,鶯歌區,鶯歌,鶯歌,1090102
鶯歌區,中正,,9090000,鶯歌區,鶯歌,鶯歌,1090104
鶯歌區,中正,,910000,鶯歌區,鶯歌,鶯歌,430009
鶯歌區,中正,,9100000,鶯歌區,鶯歌,鶯歌,1100013
鶯歌區,中正,,9100000,鶯歌區,鶯歌,鶯歌,1180003
鶯歌區,中正,,9110000,鶯歌區,鶯歌,鶯歌,1100012
鶯歌區,中正,,9120000,鶯歌區,鶯歌,鶯歌,1100011
鶯歌區,中正,,9130000,鶯歌區,鶯歌,鶯歌,1100010
鶯歌區,中正,,9140000,鶯歌區,鶯歌,鶯歌,1090034
鶯歌區,中正,,9140000,鶯歌區,鶯歌,鶯歌,1090035
鶯歌區,中正,,9140000,鶯歌區,鶯歌,鶯歌,1130010
鶯歌區,中正,,9150000,鶯歌區,鶯歌,鶯歌,1090063
鶯歌區,中正,,9150000,鶯歌區,鶯歌,鶯歌,1090101
鶯歌區,中正,,9150000,鶯歌區,鶯歌,鶯歌,1130040
鶯歌區,中正,,9160000,鶯歌區,鶯歌,鶯歌,1130039
鶯歌區,中正,,9170000,鶯歌區,鶯歌,鶯歌,1130009
鶯歌區,中正,,9180000,鶯歌區,鶯歌,鶯歌,1100009
鶯歌區,中正,,9190000,鶯歌區,鶯歌,鶯歌,1100008
鶯歌區,中正,,920000,鶯歌區,鶯歌,鶯歌,430006
鶯歌區,中正,,920000,鶯歌區,鶯歌,鶯歌,430030
鶯歌區,中正,,920000,鶯歌區,鶯歌,鶯歌,450009
鶯歌區,中正,,920000,鶯歌區,鶯歌,鶯歌,480003
鶯歌區,中正,,9200000,鶯歌區,鶯歌,鶯歌,1130008
鶯歌區,中正,,9210000,鶯歌區,鶯歌,鶯歌,1130038
鶯歌區,中正,,9220000,鶯歌區,鶯歌,鶯歌,1130037
鶯歌區,中正,,9230000,鶯歌區,鶯歌,鶯歌,1130007
鶯歌區,中正,,9240000,鶯歌區,鶯歌,鶯歌,1100007
鶯歌區,中正,,9250000,鶯歌區,鶯歌,鶯歌,1100006
鶯歌區,中正,,9260000,鶯歌區,鶯歌,鶯歌,1130031
鶯歌區,中正,,9270000,鶯歌區,鶯歌,鶯歌,1130036
鶯歌區,中正,,9280000,鶯歌區,鶯歌,鶯歌,1130035
鶯歌區,中正,,9290000,鶯歌區,鶯歌,鶯歌,1130006
鶯歌區,中正,,930000,鶯歌區,鶯歌,鶯歌,450003
鶯歌區,中正,,9300000,鶯歌區,鶯歌,鶯歌,1100005
鶯歌區,中正,,9310000,鶯歌區,鶯歌,鶯歌,1100004
鶯歌區,中正,,9320000,鶯歌區,鶯歌,鶯歌,1130005
鶯歌區,中正,,9330000,鶯歌區,鶯歌,鶯歌,1130034
鶯歌區,中正,,9340000,鶯歌區,鶯歌,鶯歌,1120000
鶯歌區,中正,,9350000,鶯歌區,鶯歌,鶯歌,1130033
鶯歌區,中正,,9360000,鶯歌區,鶯歌,鶯歌,1130004
鶯歌區,中正,,9370000,鶯歌區,鶯歌,鶯歌,1130014
鶯歌區,中正,,9380000,鶯歌區,鶯歌,鶯歌,1100003
鶯歌區,中正,,9390000,鶯歌區,鶯歌,鶯歌,1100034
鶯歌區,中正,,940000,鶯歌區,鶯歌,鶯歌,480001
鶯歌區,中正,,9400000,鶯歌區,鶯歌,鶯歌,1100000
鶯歌區,中正,,9410000,鶯歌區,鶯歌,鶯歌,1180002
鶯歌區,中正,,9420000,鶯歌區,鶯歌,鶯歌,1070039
鶯歌區,中正,,9430000,鶯歌區,鶯歌,鶯歌,1340018
鶯歌區,中正,,9440000,鶯歌區,鶯歌,鶯歌,1520005
鶯歌區,中正,,9450000,鶯歌區,鶯歌,鶯歌,1510003
鶯歌區,中正,,9450001,鶯歌區,鶯歌,鶯歌,1510002
鶯歌區,中正,,9460000,鶯歌區,鶯歌,鶯歌,1500006
鶯歌區,中正,,9470000,鶯歌區,鶯歌,鶯歌,1500007
鶯歌區,中正,,9480000,鶯歌區,鶯歌,鶯歌,1510004
鶯歌區,中正,,9490000,鶯歌區,鶯歌,鶯歌,1510000
鶯歌區,中正,,950000,鶯歌區,鶯歌,鶯歌,450004
鶯歌區,中正,,9500000,鶯歌區,鶯歌,鶯歌,1520001
鶯歌區,中正,,9510000,鶯歌區,鶯歌,鶯歌,1070054
鶯歌區,中正,,9520000,鶯歌區,鶯歌,鶯歌,1330002
鶯歌區,中正,,9530000,鶯歌區,鶯歌,鶯歌,1340019
鶯歌區,中正,,9540000,鶯歌區,鶯歌,鶯歌,1070071
鶯歌區,中正,,9550000,鶯歌區,鶯歌,鶯歌,1070053
鶯歌區,中正,,9560000,鶯歌區,鶯歌,鶯歌,1070052
鶯歌區,中正,,9570000,鶯歌區,鶯歌,鶯歌,1070070
鶯歌區,中正,,9580000,鶯歌區,鶯歌,鶯歌,1070069
鶯歌區,中正,,9590000,鶯歌區,鶯歌,鶯歌,1070051
鶯歌區,中正,,960000,鶯歌區,鶯歌,鶯歌,450005
鶯歌區,中正,,9600000,鶯歌區,鶯歌,鶯歌,1070050
鶯歌區,中正,,9610000,鶯歌區,鶯歌,鶯歌,1070068
鶯歌區,中正,,9620000,鶯歌區,鶯歌,鶯歌,1070067
鶯歌區,中正,,9630000,鶯歌區,鶯歌,鶯歌,1070049
鶯歌區,中正,,9640000,鶯歌區,鶯歌,鶯歌,1070048
鶯歌區,中正,,9650000,鶯歌區,鶯歌,鶯歌,1070066
鶯歌區,中正,,9660000,鶯歌區,鶯歌,鶯歌,1070047
鶯歌區,中正,,9680000,鶯歌區,鶯歌,鶯歌,1070065
鶯歌區,中正,,9690000,鶯歌區,鶯歌,鶯歌,1070046
鶯歌區,中正,,9700000,鶯歌區,鶯歌,鶯歌,1070064
鶯歌區,中正,,9710000,鶯歌區,鶯歌,鶯歌,1070045
鶯歌區,中正,,9720000,鶯歌區,鶯歌,鶯歌,1070044
鶯歌區,中正,,9720000,鶯歌區,鶯歌,鶯歌,1180022
鶯歌區,中正,,9730000,鶯歌區,鶯歌,鶯歌,1070063
鶯歌區,中正,,9740000,鶯歌區,鶯歌,鶯歌,1070062
鶯歌區,中正,,9750000,鶯歌區,鶯歌,鶯歌,1070043
鶯歌區,中正,,9750000,鶯歌區,鶯歌,鶯歌,1180021
鶯歌區,中正,,9760000,鶯歌區,鶯歌,鶯歌,1070042
鶯歌區,中正,,9760000,鶯歌區,鶯歌,鶯歌,1180020
鶯歌區,中正,,9770000,鶯歌區,鶯歌,鶯歌,1070061
鶯歌區,中正,,9780000,鶯歌區,鶯歌,鶯歌,1070060
鶯歌區,中正,,9790000,鶯歌區,鶯歌,鶯歌,1070041
鶯歌區,中正,,980000,鶯歌區,鶯歌,鶯歌,450000
鶯歌區,中正,,9800000,鶯歌區,鶯歌,鶯歌,1070040
鶯歌區,中正,,9800000,鶯歌區,鶯歌,鶯歌,1180018
鶯歌區,中正,,9810000,鶯歌區,鶯歌,鶯歌,1070073
鶯歌區,中正,,9810000,鶯歌區,鶯歌,鶯歌,1180032
鶯歌區,中正,,9820000,鶯歌區,鶯歌,鶯歌,1100063
鶯歌區,中正,,9820000,鶯歌區,鶯歌,鶯歌,1180031
鶯歌區,中正,,9830000,鶯歌區,鶯歌,鶯歌,1180017
鶯歌區,中正,,9840000,鶯歌區,鶯歌,鶯歌,1180016
鶯歌區,中正,,9850000,鶯歌區,鶯歌,鶯歌,1180030
鶯歌區,中正,,9860000,鶯歌區,鶯歌,鶯歌,1180029
鶯歌區,中正,,9870000,鶯歌區,鶯歌,鶯歌,1180015
鶯歌區,中正,,9880000,鶯歌區,鶯歌,鶯歌,1180014
鶯歌區,中正,,9890000,鶯歌區,鶯歌,鶯歌,1180028
鶯歌區,中正,,990000,鶯歌區,鶯歌,鶯歌,260017
鶯歌區,中正,,9900000,鶯歌區,鶯歌,鶯歌,1180027
鶯歌區,中正,,9910000,鶯歌區,鶯歌,鶯歌,1180013
鶯歌區,中正,,9920000,鶯歌區,鶯歌,鶯歌,1180012
鶯歌區,中正,,9930000,鶯歌區,鶯歌,鶯歌,1180026
鶯歌區,中正,,9940000,鶯歌區,鶯歌,鶯歌,1180025
鶯歌區,中正,,9950000,鶯歌區,鶯歌,鶯歌,1180011
鶯歌區,中正,,9960000,鶯歌區,鶯歌,鶯歌,1180010
鶯歌區,中正,,9970000,鶯歌區,鶯歌,鶯歌,1180024
鶯歌區,中正,,9980000,鶯歌區,鶯歌,鶯歌,1180023
鶯歌區,中正,,9990000,鶯歌區,鶯歌,鶯歌,1100059
鶯歌區,中湖,,1000,鶯歌區,大湖,圳子頭坑,2360000
鶯歌區,中湖,,10000,鶯歌區,大湖,圳子頭坑,1010000
鶯歌區,中湖,,100000,鶯歌區,大湖,圳子頭坑,1090004
鶯歌區,中湖,,1000000,鶯歌區,大湖,圳子頭坑,2870000
鶯歌區,中湖,,1001,鶯歌區,大湖,圳子頭坑,2340000
鶯歌區,中湖,,1002,鶯歌區,大湖,圳子頭坑,3620000
鶯歌區,中湖,,1003,鶯歌區,大湖,圳子頭坑,2330000
鶯歌區,中湖,,1004,鶯歌區,大湖,圳子頭坑,4590000
鶯歌區,中湖,,1005,鶯歌區,大湖,崁腳,200006
鶯歌區,中湖,,1006,鶯歌區,大湖,崁腳,200019
鶯歌區,中湖,,1007,鶯歌區,大湖,崁腳,200005
鶯歌區,中湖,,1008,鶯歌區,大湖,崁腳,200000
鶯歌區,中湖,,1009,鶯歌區,大湖,崁腳,200013
鶯歌區,中湖,,1010,鶯歌區,大湖,崁腳,200014
鶯歌區,中湖,,1010000,鶯歌區,大湖,圳子頭坑,2860005
鶯歌區,中湖,,1011,鶯歌區,大湖,崁腳,200001
鶯歌區,中湖,,1012,鶯歌區,大湖,崁腳,200018
鶯歌區,中湖,,1013,鶯歌區,大湖,崁腳,200002
鶯歌區,中湖,,1014,鶯歌區,大湖,崁腳,200007
鶯歌區,中湖,,1015,鶯歌區,大湖,崁腳,310000
鶯歌區,中湖,,1016,鶯歌區,大湖,崁腳,210246
鶯歌區,中湖,,1017,鶯歌區,大湖,崁腳,180039
鶯歌區,中湖,,1018,鶯歌區,大湖,崁腳,180017
鶯歌區,中湖,,1019,鶯歌區,大湖,崁腳,180029
鶯歌區,中湖,,1020,鶯歌區,大湖,崁腳,180003
鶯歌區,中湖,,1020000,鶯歌區,大湖,圳子頭坑,2860006
鶯歌區,中湖,,1021,鶯歌區,大湖,崁腳,180018
鶯歌區,中湖,,1022,鶯歌區,大湖,崁腳,180019
鶯歌區,中湖,,1023,鶯歌區,大湖,崁腳,180021
鶯歌區,中湖,,1024,鶯歌區,大湖,崁腳,180024
鶯歌區,中湖,,1025,鶯歌區,大湖,崁腳,180002
鶯歌區,中湖,,1026,鶯歌區,大湖,崁腳,180020
鶯歌區,中湖,,1027,鶯歌區,大湖,崁腳,180023
鶯歌區,中湖,,1028,鶯歌區,大湖,崁腳,180022
鶯歌區,中湖,,1029,鶯歌區,大湖,崁腳,180025
鶯歌區,中湖,,1030,鶯歌區,大湖,崁腳,180041
鶯歌區,中湖,,1030000,鶯歌區,大湖,圳子頭坑,2870002
鶯歌區,中湖,,1031,鶯歌區,大湖,崁腳,180040
鶯歌區,中湖,,1032,鶯歌區,大湖,崁腳,180026
鶯歌區,中湖,,1033,鶯歌區,大湖,崁腳,180027
鶯歌區,中湖,,1034,鶯歌區,大湖,崁腳,180006
鶯歌區,中湖,,1035,鶯歌區,大湖,崁腳,180028
鶯歌區,中湖,,1036,鶯歌區,大湖,崁腳,180012
鶯歌區,中湖,,1037,鶯歌區,大湖,崁腳,180014
鶯歌區,中湖,,1038,鶯歌區,大湖,崁腳,180013
鶯歌區,中湖,,1039,鶯歌區,大湖,崁腳,180000
鶯歌區,中湖,,1040,鶯歌區,大湖,崁腳,210247
鶯歌區,中湖,,1040000,鶯歌區,大湖,圳子頭坑,2860001
鶯歌區,中湖,,1041,鶯歌區,大湖,崁腳,210242
鶯歌區,中湖,,1042,鶯歌區,大湖,崁腳,120000
鶯歌區,中湖,,1043,鶯歌區,大湖,崁腳,180004
鶯歌區,中湖,,1044,鶯歌區,大湖,崁腳,180011
鶯歌區,中湖,,1045,鶯歌區,大湖,崁腳,180037
鶯歌區,中湖,,1046,鶯歌區,大湖,崁腳,180036
鶯歌區,中湖,,1047,鶯歌區,大湖,崁腳,180015
鶯歌區,中湖,,1048,鶯歌區,大湖,崁腳,180007
鶯歌區,中湖,,1049,鶯歌區,大湖,崁腳,180034
鶯歌區,中湖,,1050,鶯歌區,大湖,崁腳,180035
鶯歌區,中湖,,1050000,鶯歌區,大湖,圳子頭坑,2860000
鶯歌區,中湖,,1051,鶯歌區,大湖,崁腳,180033
鶯歌區,中湖,,1052,鶯歌區,大湖,崁腳,180032
鶯歌區,中湖,,1053,鶯歌區,大湖,崁腳,180031
鶯歌區,中湖,,1054,鶯歌區,大湖,崁腳,180005
鶯歌區,中湖,,1055,鶯歌區,大湖,崁腳,180038
鶯歌區,中湖,,1056,鶯歌區,大湖,崁腳,290002
鶯歌區,中湖,,1057,鶯歌區,大湖,崁腳,200008
鶯歌區,中湖,,1058,鶯歌區,大湖,崁腳,10001
鶯歌區,中湖,,1059,鶯歌區,大湖,崁腳,10000
鶯歌區,中湖,,1060,鶯歌區,大湖,崁腳,210243
鶯歌區,中湖,,1060000,鶯歌區,大湖,圳子頭坑,2860011
鶯歌區,中湖,,1061,鶯歌區,大湖,崁腳,210005
鶯歌區,中湖,,1062,鶯歌區,大湖,崁腳,80001
鶯歌區,中湖,,1063,鶯歌區,大湖,崁腳,80000
鶯歌區,中湖,,1064,鶯歌區,大湖,崁腳,40000
鶯歌區,中湖,,1065,鶯歌區,大湖,崁腳,50000
鶯歌區,中湖,,1066,鶯歌區,大湖,崁腳,60000
鶯歌區,中湖,,1067,鶯歌區,大湖,崁腳,70000
鶯歌區,中湖,,1068,鶯歌區,大湖,崁腳,70001
鶯歌區,中湖,,1069,鶯歌區,大湖,崁腳,70002
鶯歌區,中湖,,1070,鶯歌區,大湖,崁腳,90001
鶯歌區,中湖,,1070000,鶯歌區,大湖,圳子頭坑,2860010
鶯歌區,中湖,,1071,鶯歌區,大湖,崁腳,90000
鶯歌區,中湖,,1072,鶯歌區,大湖,崁腳,100000
鶯歌區,中湖,,1073,鶯歌區,大湖,崁腳,110000
鶯歌區,中湖,,1074,鶯歌區,大湖,崁腳,110001
鶯歌區,中湖,,1075,鶯歌區,大湖,崁腳,120001
鶯歌區,中湖,,1076,鶯歌區,大湖,崁腳,130000
鶯歌區,中湖,,1077,鶯歌區,大湖,崁腳,140000
鶯歌區,中湖,,1078,鶯歌區,大湖,崁腳,150000
鶯歌區,中湖,,1079,鶯歌區,大湖,崁腳,200004
鶯歌區,中湖,,1080,鶯歌區,大湖,崁腳,180008
鶯歌區,中湖,,1080000,鶯歌區,大湖,圳子頭坑,3060000
鶯歌區,中湖,,1081,鶯歌區,大湖,崁腳,170000
鶯歌區,中湖,,1082,鶯歌區,大湖,崁腳,160000
鶯歌區,中湖,,1083,鶯歌區,大湖,崁腳,180009
鶯歌區,中湖,,1084,鶯歌區,大湖,崁腳,200003
鶯歌區,中湖,,1085,鶯歌區,大湖,崁腳,180010
鶯歌區,中湖,,1086,鶯歌區,大湖,崁腳,180030
鶯歌區,中湖,,1087,鶯歌區,大湖,崁腳,290001
鶯歌區,中湖,,1088,鶯歌區,大湖,崁腳,280000
鶯歌區,中湖,,1089,鶯歌區,大湖,崁腳,200011
鶯歌區,中湖,,1090,鶯歌區,大湖,崁腳,200010
鶯歌區,中湖,,1090000,鶯歌區,大湖,圳子頭坑,3050001
鶯歌區,中湖,,1091,鶯歌區,大湖,崁腳,200009
鶯歌區,中湖,,1092,鶯歌區,大湖,崁腳,340000
鶯歌區,中湖,,1093,鶯歌區,大湖,崁腳,270001
鶯歌區,中湖,,1094,鶯歌區,大湖,崁腳,350002
鶯歌區,中湖,,1095,鶯歌區,大湖,崁腳,350000
鶯歌區,中湖,,1096,鶯歌區,大湖,崁腳,270000
鶯歌區,中湖,,1097,鶯歌區,大湖,崁腳,260000
鶯歌區,中湖,,1098,鶯歌區,大湖,崁腳,350001
鶯歌區,中湖,,1099,鶯歌區,大湖,崁腳,340001
鶯歌區,中湖,,1100,鶯歌區,大湖,崁腳,340002
鶯歌區,中湖,,110000,鶯歌區,大湖,圳子頭坑,1020000
鶯歌區,中湖,,1100000,鶯歌區,大湖,圳子頭坑,3070000
鶯歌區,中湖,,1103,鶯歌區,大湖,崁腳,210244
鶯歌區,中湖,,1104,鶯歌區,大湖,崁腳,210215
鶯歌區,中湖,,1105,鶯歌區,大湖,崁腳,210043
鶯歌區,中湖,,1106,鶯歌區,大湖,崁腳,210000
鶯歌區,中湖,,1107,鶯歌區,大湖,崁腳,210046
鶯歌區,中湖,,1108,鶯歌區,大湖,崁腳,210213
鶯歌區,中湖,,1109,鶯歌區,大湖,崁腳,210240
鶯歌區,中湖,,1110,鶯歌區,大湖,崁腳,210212
鶯歌區,中湖,,1110000,鶯歌區,大湖,圳子頭坑,3080000
鶯歌區,中湖,,1111,鶯歌區,大湖,崁腳,210239
鶯歌區,中湖,,1112,鶯歌區,大湖,崁腳,220000
鶯歌區,中湖,,1113,鶯歌區,大湖,崁腳,210210
鶯歌區,中湖,,1114,鶯歌區,大湖,崁腳,210214
鶯歌區,中湖,,1115,鶯歌區,大湖,崁腳,210209
鶯歌區,中湖,,1116,鶯歌區,大湖,崁腳,210211
鶯歌區,中湖,,1117,鶯歌區,大湖,崁腳,240000
鶯歌區,中湖,,1118,鶯歌區,大湖,崁腳,230001
鶯歌區,中湖,,1119,鶯歌區,大湖,崁腳,360001
鶯歌區,中湖,,1120,鶯歌區,大湖,崁腳,210205
鶯歌區,中湖,,1120000,鶯歌區,大湖,圳子頭坑,3090000
鶯歌區,中湖,,1121,鶯歌區,大湖,崁腳,230000
鶯歌區,中湖,,1122,鶯歌區,大湖,崁腳,210038
鶯歌區,中湖,,1123,鶯歌區,大湖,崁腳,210166
鶯歌區,中湖,,1124,鶯歌區,大湖,崁腳,360002
鶯歌區,中湖,,1125,鶯歌區,大湖,崁腳,360000
鶯歌區,中湖,,1126,鶯歌區,大湖,崁腳,370000
鶯歌區,中湖,,1127,鶯歌區,大湖,崁腳,210206
鶯歌區,中湖,,1128,鶯歌區,大湖,崁腳,210006
鶯歌區,中湖,,1129,鶯歌區,大湖,崁腳,210033
鶯歌區,中湖,,1130,鶯歌區,大湖,崁腳,210167
鶯歌區,中湖,,1130000,鶯歌區,大湖,圳子頭坑,3100000
鶯歌區,中湖,,1131,鶯歌區,大湖,崁腳,210004
鶯歌區,中湖,,1132,鶯歌區,大湖,崁腳,210027
鶯歌區,中湖,,1133,鶯歌區,大湖,崁腳,210208
鶯歌區,中湖,,1134,鶯歌區,大湖,崁腳,210216
鶯歌區,中湖,,1135,鶯歌區,大湖,崁腳,210207
鶯歌區,中湖,,1136,鶯歌區,大湖,崁腳,210226
鶯歌區,中湖,,1137,鶯歌區,大湖,崁腳,210227
鶯歌區,中湖,,1138,鶯歌區,大湖,崁腳,210224
鶯歌區,中湖,,1139,鶯歌區,大湖,崁腳,210235
鶯歌區,中湖,,1140,鶯歌區,大湖,崁腳,210236
鶯歌區,中湖,,1140000,鶯歌區,大湖,圳子頭坑,2930000
鶯歌區,中湖,,1141,鶯歌區,大湖,崁腳,210237
鶯歌區,中湖,,1142,鶯歌區,大湖,崁腳,210217
鶯歌區,中湖,,1143,鶯歌區,大湖,崁腳,490025
鶯歌區,中湖,,1144,鶯歌區,大湖,崁腳,490080
鶯歌區,中湖,,1145,鶯歌區,大湖,崁腳,490002
鶯歌區,中湖,,1146,鶯歌區,大湖,崁腳,490006
鶯歌區,中湖,,1147,鶯歌區,大湖,崁腳,490081
鶯歌區,中湖,,1148,鶯歌區,大湖,崁腳,490082
鶯歌區,中湖,,1149,鶯歌區,大湖,崁腳,210218
鶯歌區,中湖,,1150,鶯歌區,大湖,崁腳,210238
鶯歌區,中湖,,1150000,鶯歌區,大湖,圳子頭坑,2920000
鶯歌區,中湖,,1151,鶯歌區,大湖,崁腳,490071
鶯歌區,中湖,,1152,鶯歌區,大湖,崁腳,490070
鶯歌區,中湖,,1153,鶯歌區,大湖,崁腳,210241
鶯歌區,中湖,,1154,鶯歌區,大湖,崁腳,490005
鶯歌區,中湖,,1155,鶯歌區,大湖,崁腳,490023
鶯歌區,中湖,,1156,鶯歌區,大湖,崁腳,490024
鶯歌區,中湖,,1157,鶯歌區,大湖,崁腳,490017
鶯歌區,中湖,,1158,鶯歌區,大湖,崁腳,490079
鶯歌區,中湖,,1159,鶯歌區,大湖,崁腳,490018
鶯歌區,中湖,,1160,鶯歌區,大湖,崁腳,490026
鶯歌區,中湖,,1160000,鶯歌區,大湖,圳子頭坑,2910000
鶯歌區,中湖,,1161,鶯歌區,大湖,崁腳,490027
鶯歌區,中湖,,1162,鶯歌區,大湖,崁腳,490028
鶯歌區,中湖,,1163,鶯歌區,大湖,崁腳,490029
鶯歌區,中湖,,1164,鶯歌區,大湖,崁腳,490030
鶯歌區,中湖,,1165,鶯歌區,大湖,崁腳,490031
鶯歌區,中湖,,1166,鶯歌區,大湖,崁腳,490032
鶯歌區,中湖,,1167,鶯歌區,大湖,崁腳,490033
鶯歌區,中湖,,1168,鶯歌區,大湖,崁腳,490034
鶯歌區,中湖,,1169,鶯歌區,大湖,崁腳,490035
鶯歌區,中湖,,1170,鶯歌區,大湖,崁腳,490036
鶯歌區,中湖,,1170000,鶯歌區,大湖,圳子頭坑,3050002
鶯歌區,中湖,,1171,鶯歌區,大湖,崁腳,490037
鶯歌區,中湖,,1172,鶯歌區,大湖,崁腳,490038
鶯歌區,中湖,,1173,鶯歌區,大湖,崁腳,490039
鶯歌區,中湖,,1174,鶯歌區,大湖,崁腳,490040
鶯歌區,中湖,,1175,鶯歌區,大湖,崁腳,490041
鶯歌區,中湖,,1176,鶯歌區,大湖,崁腳,490042
鶯歌區,中湖,,1177,鶯歌區,大湖,崁腳,490043
鶯歌區,中湖,,1178,鶯歌區,大湖,崁腳,490044
鶯歌區,中湖,,1179,鶯歌區,大湖,崁腳,490045
鶯歌區,中湖,,1180,鶯歌區,大湖,崁腳,490046
鶯歌區,中湖,,1180000,鶯歌區,大湖,圳子頭坑,2860002
鶯歌區,中湖,,1181,鶯歌區,大湖,崁腳,490047
鶯歌區,中湖,,1182,鶯歌區,大湖,崁腳,490048
鶯歌區,中湖,,1183,鶯歌區,大湖,崁腳,490049
鶯歌區,中湖,,1184,鶯歌區,大湖,崁腳,510000
鶯歌區,中湖,,1185,鶯歌區,大湖,崁腳,510005
鶯歌區,中湖,,1186,鶯歌區,大湖,崁腳,490008
鶯歌區,中湖,,1187,鶯歌區,大湖,崁腳,490020
鶯歌區,中湖,,1188,鶯歌區,大湖,崁腳,490015
鶯歌區,中湖,,1189,鶯歌區,大湖,崁腳,490021
鶯歌區,中湖,,1190,鶯歌區,大湖,崁腳,490010
鶯歌區,中湖,,1190000,鶯歌區,大湖,圳子頭坑,2800000
鶯歌區,中湖,,1191,鶯歌區,大湖,崁腳,490011
鶯歌區,中湖,,1192,鶯歌區,大湖,崁腳,570008
鶯歌區,中湖,,1193,鶯歌區,大湖,崁腳,570000
鶯歌區,中湖,,1194,鶯歌區,大湖,崁腳,490016
鶯歌區,中湖,,1195,鶯歌區,大湖,崁腳,490067
鶯歌區,中湖,,1196,鶯歌區,大湖,崁腳,490022
鶯歌區,中湖,,1197,鶯歌區,大湖,崁腳,570045
鶯歌區,中湖,,1198,鶯歌區,大湖,崁腳,490068
鶯歌區,中湖,,1199,鶯歌區,大湖,崁腳,490069
鶯歌區,中湖,,1200,鶯歌區,大湖,崁腳,570014
鶯歌區,中湖,,120000,鶯歌區,大湖,圳子頭坑,1030000
鶯歌區,中湖,,1200000,鶯歌區,大湖,圳子頭坑,3010000
鶯歌區,中湖,,1201,鶯歌區,大湖,崁腳,570015
鶯歌區,中湖,,1202,鶯歌區,大湖,崁腳,570016
鶯歌區,中湖,,1203,鶯歌區,大湖,崁腳,570017
鶯歌區,中湖,,1204,鶯歌區,大湖,崁腳,570018
鶯歌區,中湖,,1205,鶯歌區,大湖,崁腳,570019
鶯歌區,中湖,,1206,鶯歌區,大湖,崁腳,570020
鶯歌區,中湖,,1207,鶯歌區,大湖,崁腳,570021
鶯歌區,中湖,,1208,鶯歌區,大湖,崁腳,570022
鶯歌區,中湖,,1209,鶯歌區,大湖,崁腳,570023
鶯歌區,中湖,,1210,鶯歌區,大湖,崁腳,570013
鶯歌區,中湖,,1210000,鶯歌區,大湖,圳子頭坑,3120003
鶯歌區,中湖,,1211,鶯歌區,大湖,崁腳,570012
鶯歌區,中湖,,1212,鶯歌區,大湖,崁腳,670004
鶯歌區,中湖,,1213,鶯歌區,大湖,崁腳,570011
鶯歌區,中湖,,1214,鶯歌區,大湖,崁腳,670003
鶯歌區,中湖,,1215,鶯歌區,大湖,崁腳,570010
鶯歌區,中湖,,1216,鶯歌區,大湖,崁腳,570009
鶯歌區,中湖,,1217,鶯歌區,大湖,崁腳,660001
鶯歌區,中湖,,1218,鶯歌區,大湖,崁腳,670002
鶯歌區,中湖,,1219,鶯歌區,大湖,崁腳,670005
鶯歌區,中湖,,1220,鶯歌區,大湖,崁腳,670000
鶯歌區,中湖,,1220000,鶯歌區,大湖,圳子頭坑,2860012
鶯歌區,中湖,,1221,鶯歌區,大湖,崁腳,670001
鶯歌區,中湖,,1222,鶯歌區,大湖,崁腳,680000
