districtNew,sectionNew,subsectionNew,landNumberNew,districtOld,sectionOld,subsectionOld,landNumberOld
樹林區,三多,,2380000,樹林區,三角埔,,2430005
樹林區,三多,,2390000,樹林區,三角埔,,2470009
樹林區,三多,,240000,樹林區,三角埔,,160012
樹林區,三多,,2400000,樹林區,三角埔,,2430006
樹林區,三多,,2410000,樹林區,三角埔,,2470000
樹林區,三多,,2420000,樹林區,三角埔,,2430000
樹林區,三多,,2430000,樹林區,三角埔,,2430010
樹林區,三多,,2440000,樹林區,三角埔,,2430007
樹林區,三多,,2450000,樹林區,三角埔,,2470013
樹林區,三多,,2460000,樹林區,三角埔,,2470014
樹林區,三多,,2470000,樹林區,三角埔,,2370017
樹林區,三多,,2480000,樹林區,三角埔,,2370024
樹林區,三多,,2490000,樹林區,三角埔,,2370016
樹林區,三多,,250000,樹林區,三角埔,,160013
樹林區,三多,,2500000,樹林區,三角埔,,2370023
樹林區,三多,,2510000,樹林區,三角埔,,2370022
樹林區,三多,,2520000,樹林區,三角埔,,2370021
樹林區,三多,,2530000,樹林區,三角埔,,2370020
樹林區,三多,,2540000,樹林區,三角埔,,2370019
樹林區,三多,,2550000,樹林區,三角埔,,2370032
樹林區,三多,,2560000,樹林區,三角埔,,2370031
樹林區,三多,,2570000,樹林區,三角埔,,2370018
樹林區,三多,,2580000,樹林區,三角埔,,2410011
樹林區,三多,,2590000,樹林區,三角埔,,2410010
樹林區,三多,,260000,樹林區,三角埔,,160014
樹林區,三多,,2600000,樹林區,三角埔,,2410009
樹林區,三多,,2610000,樹林區,三角埔,,2410008
樹林區,三多,,2620000,樹林區,三角埔,,2440001
樹林區,三多,,2630000,樹林區,三角埔,,2410007
樹林區,三多,,2640000,樹林區,三角埔,,2320008
樹林區,三多,,2650000,樹林區,三角埔,,2410006
樹林區,三多,,2660000,樹林區,三角埔,,2320007
樹林區,三多,,2670000,樹林區,三角埔,,2410000
樹林區,三多,,2680000,樹林區,三角埔,,2320000
樹林區,三多,,2690000,樹林區,三角埔,,1620001
樹林區,三多,,270000,樹林區,三角埔,,160015
樹林區,三多,,2700000,樹林區,三角埔,,1490012
樹林區,三多,,2710000,樹林區,三角埔,,1490004
樹林區,三多,,2720000,樹林區,三角埔,,1490002
樹林區,三多,,2730000,樹林區,三角埔,,1500005
樹林區,三多,,2740000,樹林區,三角埔,,1500004
樹林區,三多,,2750000,樹林區,三角埔,,1500002
樹林區,三多,,2760000,樹林區,三角埔,,1520007
樹林區,三多,,2770000,樹林區,三角埔,,1520006
樹林區,三多,,2780000,樹林區,三角埔,,1520005
樹林區,三多,,2790000,樹林區,三角埔,,1620000
樹林區,三多,,280000,樹林區,三角埔,,180002
樹林區,三多,,2800000,樹林區,三角埔,,1630027
樹林區,三多,,2810000,樹林區,三角埔,,1630000
樹林區,三多,,2820000,樹林區,三角埔,,1630028
樹林區,三多,,2830000,樹林區,三角埔,,1630029
樹林區,三多,,2840000,樹林區,三角埔,,1630006
樹林區,三多,,2850000,樹林區,三角埔,,1630035
樹林區,三多,,2860000,樹林區,三角埔,,1630034
樹林區,三多,,2870000,樹林區,三角埔,,1630001
樹林區,三多,,2880000,樹林區,三角埔,,1630032
樹林區,三多,,2890000,樹林區,三角埔,,1630007
樹林區,三多,,290000,樹林區,三角埔,,210022
樹林區,三多,,2900000,樹林區,三角埔,,1630002
樹林區,三多,,2910000,樹林區,三角埔,,1630016
樹林區,三多,,2920000,樹林區,三角埔,,1630003
樹林區,三多,,2930000,樹林區,三角埔,,1630004
樹林區,三多,,2940000,樹林區,三角埔,,1630017
樹林區,三多,,2950000,樹林區,三角埔,,1630018
樹林區,三多,,2960000,樹林區,三角埔,,1630014
樹林區,三多,,2970000,樹林區,三角埔,,1630019
樹林區,三多,,2980000,樹林區,三角埔,,1630005
樹林區,三多,,2990000,樹林區,三角埔,,1630020
樹林區,三多,,30000,樹林區,三角埔,,180001
樹林區,三多,,300000,樹林區,三角埔,,210016
樹林區,三多,,3000000,樹林區,三角埔,,1630009
樹林區,三多,,3010000,樹林區,三角埔,,1630021
樹林區,三多,,3020000,樹林區,三角埔,,1630010
樹林區,三多,,3030000,樹林區,三角埔,,1630022
樹林區,三多,,3040000,樹林區,三角埔,,1630011
樹林區,三多,,3050000,樹林區,三角埔,,1630023
樹林區,三多,,3060000,樹林區,三角埔,,1640038
樹林區,三多,,3070000,樹林區,三角埔,,1630012
樹林區,三多,,3080000,樹林區,三角埔,,1630013
樹林區,三多,,3090000,樹林區,三角埔,,2170004
樹林區,三多,,310000,樹林區,三角埔,,210015
樹林區,三多,,3100000,樹林區,三角埔,,2170005
樹林區,三多,,3110000,樹林區,三角埔,,2170006
樹林區,三多,,3120000,樹林區,三角埔,,2170013
樹林區,三多,,3130000,樹林區,三角埔,,2170007
樹林區,三多,,3140000,樹林區,三角埔,,2170014
樹林區,三多,,3150000,樹林區,三角埔,,2170008
樹林區,三多,,3160000,樹林區,三角埔,,2170015
樹林區,三多,,3170000,樹林區,三角埔,,2170009
樹林區,三多,,3180000,樹林區,三角埔,,2170016
樹林區,三多,,3190000,樹林區,三角埔,,2170010
樹林區,三多,,320000,樹林區,三角埔,,210017
